Driver,Team,LapTimeSeconds,TyreCompound,TyreAge,AirTemp,TrackTemp,TrackLength,RaceDistance,NumLaps,LapNumber
LAW,Racing Bulls,83.404,MEDIUM,9.0,22.0,31.4,4.381,306.630,70,9.0
LAW,Racing Bulls,83.266,MEDIUM,10.0,21.9,31.2,4.381,306.630,70,10.0
LAW,Racing Bulls,83.424,MEDIUM,11.0,21.9,31.1,4.381,306.630,70,11.0
LAW,Racing Bulls,83.216,MEDIUM,12.0,21.8,30.8,4.381,306.630,70,12.0
LAW,Racing Bulls,83.327,MEDIUM,13.0,21.8,30.8,4.381,306.630,70,13.0
LAW,Racing Bulls,83.049,MEDIUM,14.0,21.9,31.2,4.381,306.630,70,14.0
LAW,Racing Bulls,83.264,MEDIUM,15.0,21.9,31.2,4.381,306.630,70,15.0
LAW,Racing Bulls,83.364,MEDIUM,16.0,21.9,31.1,4.381,306.630,70,16.0
LAW,Racing Bulls,83.232,MEDIUM,17.0,22.0,31.5,4.381,306.630,70,17.0
LAW,Racing Bulls,83.3,MEDIUM,18.0,22.0,31.5,4.381,306.630,70,18.0
LAW,Racing Bulls,83.456,MEDIUM,19.0,22.0,31.6,4.381,306.630,70,19.0
LAW,Racing Bulls,83.273,MEDIUM,20.0,22.0,31.7,4.381,306.630,70,20.0
LAW,Racing Bulls,83.325,MEDIUM,21.0,22.0,31.8,4.381,306.630,70,21.0
LAW,Racing Bulls,83.19,MEDIUM,22.0,22.0,31.5,4.381,306.630,70,22.0
LAW,Racing Bulls,83.128,MEDIUM,23.0,22.0,31.8,4.381,306.630,70,23.0
LAW,Racing Bulls,83.053,MEDIUM,24.0,22.0,31.8,4.381,306.630,70,24.0
LAW,Racing Bulls,83.193,MEDIUM,25.0,22.1,31.7,4.381,306.630,70,25.0
LAW,Racing Bulls,83.059,MEDIUM,26.0,22.1,31.8,4.381,306.630,70,26.0
LAW,Racing Bulls,83.02,MEDIUM,27.0,22.1,31.9,4.381,306.630,70,27.0
LAW,Racing Bulls,83.157,MEDIUM,28.0,22.1,31.8,4.381,306.630,70,28.0
LAW,Racing Bulls,83.109,MEDIUM,29.0,22.1,31.8,4.381,306.630,70,29.0
LAW,Racing Bulls,83.035,MEDIUM,30.0,22.1,31.8,4.381,306.630,70,30.0
LAW,Racing Bulls,83.19,MEDIUM,31.0,22.1,31.9,4.381,306.630,70,31.0
LAW,Racing Bulls,83.155,MEDIUM,32.0,22.1,31.8,4.381,306.630,70,32.0
LAW,Racing Bulls,82.992,MEDIUM,33.0,22.0,31.7,4.381,306.630,70,33.0
LAW,Racing Bulls,83.258,MEDIUM,34.0,22.1,31.8,4.381,306.630,70,34.0
LAW,Racing Bulls,83.348,MEDIUM,35.0,22.1,32.1,4.381,306.630,70,35.0
LAW,Racing Bulls,83.758,MEDIUM,36.0,22.1,32.0,4.381,306.630,70,36.0
LAW,Racing Bulls,82.279,MEDIUM,37.0,22.1,31.6,4.381,306.630,70,37.0
LAW,Racing Bulls,82.877,MEDIUM,38.0,22.1,31.5,4.381,306.630,70,38.0
LAW,Racing Bulls,82.723,MEDIUM,39.0,22.1,31.6,4.381,306.630,70,39.0
LAW,Racing Bulls,81.454,HARD,2.0,22.3,31.6,4.381,306.630,70,42.0
LAW,Racing Bulls,81.366,HARD,3.0,22.2,31.6,4.381,306.630,70,43.0
LAW,Racing Bulls,81.285,HARD,4.0,22.2,31.5,4.381,306.630,70,44.0
LAW,Racing Bulls,81.276,HARD,5.0,22.1,31.2,4.381,306.630,70,45.0
LAW,Racing Bulls,80.989,HARD,6.0,22.1,31.0,4.381,306.630,70,46.0
LAW,Racing Bulls,81.0,HARD,7.0,22.1,30.9,4.381,306.630,70,47.0
LAW,Racing Bulls,80.889,HARD,8.0,22.0,31.1,4.381,306.630,70,48.0
LAW,Racing Bulls,80.988,HARD,9.0,22.0,31.3,4.381,306.630,70,49.0
LAW,Racing Bulls,80.825,HARD,10.0,22.0,31.3,4.381,306.630,70,50.0
LAW,Racing Bulls,80.907,HARD,11.0,22.0,31.0,4.381,306.630,70,51.0
LAW,Racing Bulls,80.616,HARD,12.0,22.0,30.7,4.381,306.630,70,52.0
LAW,Racing Bulls,80.468,HARD,13.0,22.0,30.8,4.381,306.630,70,53.0
LAW,Racing Bulls,80.701,HARD,14.0,22.0,30.9,4.381,306.630,70,54.0
LAW,Racing Bulls,80.581,HARD,15.0,22.0,30.7,4.381,306.630,70,55.0
LAW,Racing Bulls,80.457,HARD,16.0,22.0,30.7,4.381,306.630,70,56.0
LAW,Racing Bulls,80.745,HARD,17.0,22.0,30.8,4.381,306.630,70,57.0
LAW,Racing Bulls,80.76,HARD,18.0,22.0,30.8,4.381,306.630,70,58.0
LAW,Racing Bulls,80.734,HARD,19.0,22.0,30.6,4.381,306.630,70,59.0
LAW,Racing Bulls,80.702,HARD,20.0,22.1,30.6,4.381,306.630,70,60.0
LAW,Racing Bulls,80.755,HARD,21.0,22.1,31.1,4.381,306.630,70,61.0
LAW,Racing Bulls,80.788,HARD,22.0,22.1,30.9,4.381,306.630,70,62.0
LAW,Racing Bulls,80.998,HARD,23.0,22.1,31.1,4.381,306.630,70,63.0
LAW,Racing Bulls,80.854,HARD,24.0,22.2,31.3,4.381,306.630,70,64.0
LAW,Racing Bulls,81.078,HARD,25.0,22.4,32.0,4.381,306.630,70,65.0
LAW,Racing Bulls,80.967,HARD,26.0,22.4,31.6,4.381,306.630,70,66.0
LAW,Racing Bulls,80.983,HARD,27.0,22.4,31.6,4.381,306.630,70,67.0
LAW,Racing Bulls,81.034,HARD,28.0,22.4,31.8,4.381,306.630,70,68.0
LAW,Racing Bulls,80.91,HARD,29.0,22.4,31.8,4.381,306.630,70,69.0
LAW,Racing Bulls,81.44,HARD,30.0,22.4,32.0,4.381,306.630,70,70.0
VER,Red Bull Racing,83.871,MEDIUM,2.0,21.8,31.7,4.381,306.630,70,2.0
VER,Red Bull Racing,83.81,MEDIUM,3.0,21.8,31.6,4.381,306.630,70,3.0
VER,Red Bull Racing,83.853,MEDIUM,4.0,21.8,31.4,4.381,306.630,70,4.0
VER,Red Bull Racing,83.813,MEDIUM,5.0,21.9,31.4,4.381,306.630,70,5.0
VER,Red Bull Racing,83.396,MEDIUM,6.0,21.9,31.4,4.381,306.630,70,6.0
VER,Red Bull Racing,83.275,MEDIUM,7.0,21.9,31.7,4.381,306.630,70,7.0
VER,Red Bull Racing,83.482,MEDIUM,8.0,22.0,31.7,4.381,306.630,70,8.0
VER,Red Bull Racing,83.27,MEDIUM,9.0,22.1,32.0,4.381,306.630,70,9.0
VER,Red Bull Racing,83.19,MEDIUM,10.0,21.9,31.2,4.381,306.630,70,10.0
VER,Red Bull Racing,83.295,MEDIUM,11.0,21.9,31.1,4.381,306.630,70,11.0
VER,Red Bull Racing,83.147,MEDIUM,12.0,21.8,30.8,4.381,306.630,70,12.0
VER,Red Bull Racing,83.144,MEDIUM,13.0,21.8,30.8,4.381,306.630,70,13.0
VER,Red Bull Racing,83.083,MEDIUM,14.0,21.9,31.2,4.381,306.630,70,14.0
VER,Red Bull Racing,83.14,MEDIUM,15.0,21.9,31.2,4.381,306.630,70,15.0
VER,Red Bull Racing,83.131,MEDIUM,16.0,21.9,31.1,4.381,306.630,70,16.0
VER,Red Bull Racing,81.388,HARD,2.0,22.0,31.5,4.381,306.630,70,19.0
VER,Red Bull Racing,82.244,HARD,3.0,22.0,31.7,4.381,306.630,70,20.0
VER,Red Bull Racing,81.966,HARD,4.0,22.0,31.8,4.381,306.630,70,21.0
VER,Red Bull Racing,82.51,HARD,5.0,22.0,31.5,4.381,306.630,70,22.0
VER,Red Bull Racing,83.266,HARD,6.0,22.0,31.8,4.381,306.630,70,23.0
VER,Red Bull Racing,82.239,HARD,7.0,22.0,31.8,4.381,306.630,70,24.0
VER,Red Bull Racing,83.128,HARD,8.0,22.1,31.7,4.381,306.630,70,25.0
VER,Red Bull Racing,84.551,HARD,9.0,22.1,31.8,4.381,306.630,70,26.0
VER,Red Bull Racing,83.849,HARD,10.0,22.1,31.9,4.381,306.630,70,27.0
VER,Red Bull Racing,84.125,HARD,11.0,22.1,31.8,4.381,306.630,70,28.0
VER,Red Bull Racing,83.582,HARD,12.0,22.1,31.8,4.381,306.630,70,29.0
VER,Red Bull Racing,82.77,HARD,13.0,22.1,31.8,4.381,306.630,70,30.0
VER,Red Bull Racing,81.316,HARD,14.0,22.1,31.9,4.381,306.630,70,31.0
VER,Red Bull Racing,81.751,HARD,15.0,22.1,31.6,4.381,306.630,70,32.0
VER,Red Bull Racing,81.621,HARD,16.0,22.0,31.7,4.381,306.630,70,33.0
VER,Red Bull Racing,81.989,HARD,17.0,22.1,31.8,4.381,306.630,70,34.0
VER,Red Bull Racing,81.776,HARD,18.0,22.1,32.1,4.381,306.630,70,35.0
VER,Red Bull Racing,81.612,HARD,19.0,22.1,32.0,4.381,306.630,70,36.0
VER,Red Bull Racing,81.712,HARD,20.0,22.1,31.6,4.381,306.630,70,37.0
VER,Red Bull Racing,82.34,HARD,21.0,22.1,31.5,4.381,306.630,70,38.0
VER,Red Bull Racing,82.039,HARD,22.0,22.1,31.6,4.381,306.630,70,39.0
VER,Red Bull Racing,82.097,HARD,23.0,22.2,31.9,4.381,306.630,70,40.0
VER,Red Bull Racing,81.823,HARD,24.0,22.2,31.6,4.381,306.630,70,41.0
VER,Red Bull Racing,82.027,HARD,25.0,22.2,31.6,4.381,306.630,70,42.0
VER,Red Bull Racing,81.915,HARD,26.0,22.2,31.6,4.381,306.630,70,43.0
VER,Red Bull Racing,81.866,HARD,27.0,22.2,31.5,4.381,306.630,70,44.0
VER,Red Bull Racing,81.936,HARD,28.0,22.2,31.3,4.381,306.630,70,45.0
VER,Red Bull Racing,81.635,HARD,29.0,22.1,31.0,4.381,306.630,70,46.0
VER,Red Bull Racing,81.933,HARD,30.0,22.1,30.9,4.381,306.630,70,47.0
VER,Red Bull Racing,79.576,HARD,2.0,22.0,31.3,4.381,306.630,70,50.0
VER,Red Bull Racing,79.689,HARD,3.0,22.0,31.0,4.381,306.630,70,51.0
VER,Red Bull Racing,79.879,HARD,4.0,22.0,30.7,4.381,306.630,70,52.0
VER,Red Bull Racing,80.235,HARD,5.0,22.0,30.8,4.381,306.630,70,53.0
VER,Red Bull Racing,80.64,HARD,6.0,22.0,30.9,4.381,306.630,70,54.0
VER,Red Bull Racing,80.845,HARD,7.0,22.0,30.7,4.381,306.630,70,55.0
VER,Red Bull Racing,80.306,HARD,8.0,22.0,30.7,4.381,306.630,70,56.0
VER,Red Bull Racing,80.847,HARD,9.0,22.0,30.8,4.381,306.630,70,57.0
VER,Red Bull Racing,80.677,HARD,10.0,22.0,30.8,4.381,306.630,70,58.0
VER,Red Bull Racing,80.663,HARD,11.0,22.0,30.6,4.381,306.630,70,59.0
VER,Red Bull Racing,80.778,HARD,12.0,22.1,30.6,4.381,306.630,70,60.0
VER,Red Bull Racing,80.792,HARD,13.0,22.1,31.1,4.381,306.630,70,61.0
VER,Red Bull Racing,80.831,HARD,14.0,22.1,30.9,4.381,306.630,70,62.0
VER,Red Bull Racing,81.097,HARD,15.0,22.1,31.1,4.381,306.630,70,63.0
VER,Red Bull Racing,81.032,HARD,16.0,22.2,31.3,4.381,306.630,70,64.0
VER,Red Bull Racing,81.04,HARD,17.0,22.4,32.0,4.381,306.630,70,65.0
VER,Red Bull Racing,81.161,HARD,18.0,22.4,31.6,4.381,306.630,70,66.0
VER,Red Bull Racing,81.094,HARD,19.0,22.4,31.6,4.381,306.630,70,67.0
VER,Red Bull Racing,81.276,HARD,20.0,22.4,31.8,4.381,306.630,70,68.0
VER,Red Bull Racing,81.677,HARD,21.0,22.4,31.8,4.381,306.630,70,69.0
VER,Red Bull Racing,82.204,HARD,22.0,22.4,32.0,4.381,306.630,70,70.0
ANT,Mercedes,85.051,MEDIUM,2.0,21.8,31.7,4.381,306.630,70,2.0
ANT,Mercedes,84.172,MEDIUM,3.0,21.8,31.6,4.381,306.630,70,3.0
ANT,Mercedes,84.202,MEDIUM,4.0,21.8,31.4,4.381,306.630,70,4.0
ANT,Mercedes,83.928,MEDIUM,5.0,21.9,31.4,4.381,306.630,70,5.0
ANT,Mercedes,83.785,MEDIUM,6.0,21.9,31.4,4.381,306.630,70,6.0
ANT,Mercedes,83.583,MEDIUM,7.0,21.9,31.7,4.381,306.630,70,7.0
ANT,Mercedes,83.189,MEDIUM,8.0,22.0,31.7,4.381,306.630,70,8.0
ANT,Mercedes,83.499,MEDIUM,9.0,22.0,31.4,4.381,306.630,70,9.0
ANT,Mercedes,83.403,MEDIUM,10.0,21.9,31.2,4.381,306.630,70,10.0
ANT,Mercedes,83.579,MEDIUM,11.0,21.9,31.1,4.381,306.630,70,11.0
ANT,Mercedes,83.893,MEDIUM,12.0,21.8,30.8,4.381,306.630,70,12.0
ANT,Mercedes,83.603,MEDIUM,13.0,21.8,30.8,4.381,306.630,70,13.0
ANT,Mercedes,83.496,MEDIUM,14.0,21.9,31.3,4.381,306.630,70,14.0
ANT,Mercedes,83.902,MEDIUM,15.0,21.9,31.2,4.381,306.630,70,15.0
ANT,Mercedes,83.162,MEDIUM,16.0,21.9,31.1,4.381,306.630,70,16.0
ANT,Mercedes,83.614,MEDIUM,17.0,22.0,31.5,4.381,306.630,70,17.0
ANT,Mercedes,83.654,MEDIUM,18.0,22.0,31.5,4.381,306.630,70,18.0
ANT,Mercedes,83.677,MEDIUM,19.0,22.0,31.5,4.381,306.630,70,19.0
ANT,Mercedes,83.622,MEDIUM,20.0,22.0,31.7,4.381,306.630,70,20.0
ANT,Mercedes,81.149,HARD,2.0,22.0,31.8,4.381,306.630,70,23.0
ANT,Mercedes,81.944,HARD,3.0,22.0,31.9,4.381,306.630,70,24.0
ANT,Mercedes,81.953,HARD,4.0,22.1,31.7,4.381,306.630,70,25.0
ANT,Mercedes,82.122,HARD,5.0,22.1,31.9,4.381,306.630,70,26.0
ANT,Mercedes,82.033,HARD,6.0,22.1,31.9,4.381,306.630,70,27.0
ANT,Mercedes,82.478,HARD,7.0,22.1,31.8,4.381,306.630,70,28.0
ANT,Mercedes,82.584,HARD,8.0,22.1,31.8,4.381,306.630,70,29.0
ANT,Mercedes,83.531,HARD,9.0,22.1,31.8,4.381,306.630,70,30.0
ANT,Mercedes,83.99,HARD,10.0,22.1,31.9,4.381,306.630,70,31.0
ANT,Mercedes,83.322,HARD,11.0,22.1,31.6,4.381,306.630,70,32.0
ANT,Mercedes,83.484,HARD,12.0,22.0,31.7,4.381,306.630,70,33.0
ANT,Mercedes,83.486,HARD,13.0,22.1,32.0,4.381,306.630,70,34.0
ANT,Mercedes,83.226,HARD,14.0,22.1,32.1,4.381,306.630,70,35.0
ANT,Mercedes,81.98,HARD,15.0,22.1,32.0,4.381,306.630,70,36.0
ANT,Mercedes,83.306,HARD,16.0,22.1,31.5,4.381,306.630,70,37.0
ANT,Mercedes,83.105,HARD,17.0,22.1,31.5,4.381,306.630,70,38.0
ANT,Mercedes,82.415,HARD,18.0,22.1,31.6,4.381,306.630,70,39.0
ANT,Mercedes,82.319,HARD,19.0,22.2,31.9,4.381,306.630,70,40.0
ANT,Mercedes,82.214,HARD,20.0,22.2,31.6,4.381,306.630,70,41.0
ANT,Mercedes,81.722,HARD,21.0,22.3,31.6,4.381,306.630,70,42.0
ANT,Mercedes,82.589,HARD,22.0,22.2,31.6,4.381,306.630,70,43.0
ANT,Mercedes,82.327,HARD,23.0,22.2,31.5,4.381,306.630,70,44.0
ANT,Mercedes,81.48,HARD,24.0,22.1,31.2,4.381,306.630,70,45.0
ANT,Mercedes,81.077,HARD,25.0,22.1,31.0,4.381,306.630,70,46.0
ANT,Mercedes,81.04,HARD,26.0,22.1,30.9,4.381,306.630,70,47.0
ANT,Mercedes,80.976,HARD,27.0,22.0,31.1,4.381,306.630,70,48.0
ANT,Mercedes,83.384,HARD,28.0,22.0,31.3,4.381,306.630,70,49.0
ANT,Mercedes,81.28,HARD,29.0,22.0,31.3,4.381,306.630,70,50.0
ANT,Mercedes,80.817,HARD,30.0,22.0,31.0,4.381,306.630,70,51.0
ANT,Mercedes,80.87,HARD,31.0,22.0,30.7,4.381,306.630,70,52.0
ANT,Mercedes,80.761,HARD,32.0,22.0,31.0,4.381,306.630,70,53.0
ANT,Mercedes,80.745,HARD,33.0,22.0,30.9,4.381,306.630,70,54.0
ANT,Mercedes,81.234,HARD,34.0,22.0,30.7,4.381,306.630,70,55.0
ANT,Mercedes,81.025,HARD,35.0,22.0,30.7,4.381,306.630,70,56.0
ANT,Mercedes,81.164,HARD,36.0,22.0,30.8,4.381,306.630,70,57.0
ANT,Mercedes,81.037,HARD,37.0,22.0,30.8,4.381,306.630,70,58.0
ANT,Mercedes,81.167,HARD,38.0,22.1,30.6,4.381,306.630,70,59.0
ANT,Mercedes,80.892,HARD,39.0,22.1,30.6,4.381,306.630,70,60.0
ANT,Mercedes,81.036,HARD,40.0,22.1,31.1,4.381,306.630,70,61.0
ANT,Mercedes,81.421,HARD,41.0,22.1,30.9,4.381,306.630,70,62.0
ANT,Mercedes,81.643,HARD,42.0,22.1,31.1,4.381,306.630,70,63.0
ANT,Mercedes,81.433,HARD,43.0,22.2,31.3,4.381,306.630,70,64.0
ANT,Mercedes,84.413,HARD,44.0,22.4,32.0,4.381,306.630,70,65.0
ANT,Mercedes,81.613,HARD,45.0,22.4,31.6,4.381,306.630,70,66.0
ANT,Mercedes,81.657,HARD,46.0,22.4,31.6,4.381,306.630,70,67.0
ANT,Mercedes,82.87,HARD,47.0,22.4,31.8,4.381,306.630,70,68.0
ANT,Mercedes,81.577,HARD,48.0,22.4,31.8,4.381,306.630,70,69.0
HAD,Racing Bulls,84.973,MEDIUM,2.0,21.8,31.7,4.381,306.630,70,2.0
HAD,Racing Bulls,84.016,MEDIUM,3.0,21.8,31.6,4.381,306.630,70,3.0
HAD,Racing Bulls,84.24,MEDIUM,4.0,21.8,31.4,4.381,306.630,70,4.0
HAD,Racing Bulls,83.972,MEDIUM,5.0,21.9,31.4,4.381,306.630,70,5.0
HAD,Racing Bulls,83.493,MEDIUM,6.0,21.9,31.4,4.381,306.630,70,6.0
HAD,Racing Bulls,83.72,MEDIUM,7.0,21.9,31.7,4.381,306.630,70,7.0
HAD,Racing Bulls,83.116,MEDIUM,8.0,22.0,31.7,4.381,306.630,70,8.0
HAD,Racing Bulls,83.446,MEDIUM,9.0,22.0,31.4,4.381,306.630,70,9.0
HAD,Racing Bulls,83.245,MEDIUM,10.0,21.9,31.2,4.381,306.630,70,10.0
HAD,Racing Bulls,83.555,MEDIUM,11.0,21.9,31.1,4.381,306.630,70,11.0
HAD,Racing Bulls,83.76,MEDIUM,12.0,21.8,30.8,4.381,306.630,70,12.0
HAD,Racing Bulls,83.426,MEDIUM,13.0,21.8,30.8,4.381,306.630,70,13.0
HAD,Racing Bulls,83.493,MEDIUM,14.0,21.9,31.3,4.381,306.630,70,14.0
HAD,Racing Bulls,83.703,MEDIUM,15.0,21.9,31.2,4.381,306.630,70,15.0
HAD,Racing Bulls,83.928,MEDIUM,16.0,21.9,31.1,4.381,306.630,70,16.0
HAD,Racing Bulls,83.785,MEDIUM,17.0,22.0,31.5,4.381,306.630,70,17.0
HAD,Racing Bulls,83.644,MEDIUM,18.0,22.0,31.5,4.381,306.630,70,18.0
HAD,Racing Bulls,83.768,MEDIUM,19.0,22.0,31.6,4.381,306.630,70,19.0
HAD,Racing Bulls,83.717,MEDIUM,20.0,22.0,31.7,4.381,306.630,70,20.0
HAD,Racing Bulls,84.019,MEDIUM,21.0,22.0,31.8,4.381,306.630,70,21.0
HAD,Racing Bulls,83.938,MEDIUM,22.0,22.0,31.5,4.381,306.630,70,22.0
HAD,Racing Bulls,83.753,MEDIUM,23.0,22.0,31.8,4.381,306.630,70,23.0
HAD,Racing Bulls,83.688,MEDIUM,24.0,22.0,31.8,4.381,306.630,70,24.0
HAD,Racing Bulls,83.857,MEDIUM,25.0,22.1,31.7,4.381,306.630,70,25.0
HAD,Racing Bulls,84.216,MEDIUM,26.0,22.1,31.8,4.381,306.630,70,26.0
HAD,Racing Bulls,83.918,MEDIUM,27.0,22.1,31.9,4.381,306.630,70,27.0
HAD,Racing Bulls,84.574,MEDIUM,28.0,22.1,31.8,4.381,306.630,70,28.0
HAD,Racing Bulls,83.815,MEDIUM,29.0,22.1,31.8,4.381,306.630,70,29.0
HAD,Racing Bulls,84.628,MEDIUM,30.0,22.1,31.8,4.381,306.630,70,30.0
HAD,Racing Bulls,83.259,MEDIUM,31.0,22.1,31.9,4.381,306.630,70,31.0
HAD,Racing Bulls,83.236,MEDIUM,32.0,22.1,31.6,4.381,306.630,70,32.0
HAD,Racing Bulls,81.481,HARD,2.0,22.1,32.1,4.381,306.630,70,35.0
HAD,Racing Bulls,81.573,HARD,3.0,22.1,32.0,4.381,306.630,70,36.0
HAD,Racing Bulls,81.433,HARD,4.0,22.1,31.5,4.381,306.630,70,37.0
HAD,Racing Bulls,81.39,HARD,5.0,22.1,31.5,4.381,306.630,70,38.0
HAD,Racing Bulls,81.723,HARD,6.0,22.2,31.9,4.381,306.630,70,39.0
HAD,Racing Bulls,81.696,HARD,7.0,22.2,31.9,4.381,306.630,70,40.0
HAD,Racing Bulls,81.836,HARD,8.0,22.2,31.6,4.381,306.630,70,41.0
HAD,Racing Bulls,82.46,HARD,9.0,22.3,31.6,4.381,306.630,70,42.0
HAD,Racing Bulls,82.357,HARD,10.0,22.2,31.6,4.381,306.630,70,43.0
HAD,Racing Bulls,81.579,HARD,11.0,22.2,31.5,4.381,306.630,70,44.0
HAD,Racing Bulls,81.946,HARD,12.0,22.1,31.2,4.381,306.630,70,45.0
HAD,Racing Bulls,82.249,HARD,13.0,22.1,31.0,4.381,306.630,70,46.0
HAD,Racing Bulls,80.942,HARD,14.0,22.1,30.9,4.381,306.630,70,47.0
HAD,Racing Bulls,80.802,HARD,15.0,22.0,31.1,4.381,306.630,70,48.0
HAD,Racing Bulls,81.389,HARD,16.0,22.0,31.3,4.381,306.630,70,49.0
HAD,Racing Bulls,81.118,HARD,17.0,22.0,31.0,4.381,306.630,70,50.0
HAD,Racing Bulls,81.102,HARD,18.0,22.0,31.0,4.381,306.630,70,51.0
HAD,Racing Bulls,81.011,HARD,19.0,22.0,30.7,4.381,306.630,70,52.0
HAD,Racing Bulls,80.974,HARD,20.0,22.0,31.0,4.381,306.630,70,53.0
HAD,Racing Bulls,80.803,HARD,21.0,22.0,30.9,4.381,306.630,70,54.0
HAD,Racing Bulls,80.928,HARD,22.0,22.0,30.7,4.381,306.630,70,55.0
HAD,Racing Bulls,80.971,HARD,23.0,22.0,30.7,4.381,306.630,70,56.0
HAD,Racing Bulls,81.079,HARD,24.0,22.0,30.8,4.381,306.630,70,57.0
HAD,Racing Bulls,81.041,HARD,25.0,22.0,30.8,4.381,306.630,70,58.0
HAD,Racing Bulls,81.066,HARD,26.0,22.1,30.6,4.381,306.630,70,59.0
HAD,Racing Bulls,80.953,HARD,27.0,22.1,30.6,4.381,306.630,70,60.0
HAD,Racing Bulls,81.006,HARD,28.0,22.1,31.1,4.381,306.630,70,61.0
HAD,Racing Bulls,81.149,HARD,29.0,22.1,30.9,4.381,306.630,70,62.0
HAD,Racing Bulls,81.421,HARD,30.0,22.1,31.1,4.381,306.630,70,63.0
HAD,Racing Bulls,81.33,HARD,31.0,22.2,31.3,4.381,306.630,70,64.0
HAD,Racing Bulls,84.452,HARD,32.0,22.4,32.0,4.381,306.630,70,65.0
HAD,Racing Bulls,81.578,HARD,33.0,22.4,31.6,4.381,306.630,70,66.0
HAD,Racing Bulls,81.505,HARD,34.0,22.4,31.6,4.381,306.630,70,67.0
HAD,Racing Bulls,83.194,HARD,35.0,22.4,31.8,4.381,306.630,70,68.0
HAD,Racing Bulls,81.624,HARD,36.0,22.4,31.8,4.381,306.630,70,69.0
HAM,Ferrari,84.895,HARD,2.0,21.8,31.7,4.381,306.630,70,2.0
HAM,Ferrari,84.337,HARD,3.0,21.8,31.6,4.381,306.630,70,3.0
HAM,Ferrari,84.182,HARD,4.0,21.8,31.4,4.381,306.630,70,4.0
HAM,Ferrari,84.013,HARD,5.0,21.9,31.4,4.381,306.630,70,5.0
HAM,Ferrari,83.779,HARD,6.0,21.9,31.4,4.381,306.630,70,6.0
HAM,Ferrari,83.636,HARD,7.0,21.9,31.7,4.381,306.630,70,7.0
HAM,Ferrari,83.22,HARD,8.0,22.0,31.7,4.381,306.630,70,8.0
HAM,Ferrari,83.509,HARD,9.0,22.0,31.4,4.381,306.630,70,9.0
HAM,Ferrari,83.41,HARD,10.0,21.9,31.2,4.381,306.630,70,10.0
HAM,Ferrari,83.467,HARD,11.0,21.9,31.1,4.381,306.630,70,11.0
HAM,Ferrari,83.825,HARD,12.0,21.8,30.8,4.381,306.630,70,12.0
HAM,Ferrari,83.519,HARD,13.0,21.8,30.8,4.381,306.630,70,13.0
HAM,Ferrari,83.685,HARD,14.0,21.9,31.3,4.381,306.630,70,14.0
HAM,Ferrari,83.893,HARD,15.0,21.9,31.2,4.381,306.630,70,15.0
HAM,Ferrari,83.361,HARD,16.0,21.9,31.1,4.381,306.630,70,16.0
HAM,Ferrari,83.455,HARD,17.0,22.0,31.5,4.381,306.630,70,17.0
HAM,Ferrari,83.807,HARD,18.0,22.0,31.5,4.381,306.630,70,18.0
HAM,Ferrari,83.579,HARD,19.0,22.0,31.5,4.381,306.630,70,19.0
HAM,Ferrari,83.493,HARD,20.0,22.0,31.7,4.381,306.630,70,20.0
HAM,Ferrari,83.838,HARD,21.0,22.0,31.8,4.381,306.630,70,21.0
HAM,Ferrari,83.24,HARD,22.0,22.0,31.5,4.381,306.630,70,22.0
HAM,Ferrari,84.143,HARD,23.0,22.0,31.8,4.381,306.630,70,23.0
HAM,Ferrari,83.443,HARD,24.0,22.0,31.8,4.381,306.630,70,24.0
HAM,Ferrari,83.779,HARD,25.0,22.1,31.7,4.381,306.630,70,25.0
HAM,Ferrari,84.197,HARD,26.0,22.1,31.8,4.381,306.630,70,26.0
HAM,Ferrari,84.048,HARD,27.0,22.1,31.9,4.381,306.630,70,27.0
HAM,Ferrari,84.308,HARD,28.0,22.1,31.8,4.381,306.630,70,28.0
HAM,Ferrari,85.49,HARD,29.0,22.1,31.8,4.381,306.630,70,29.0
HAM,Ferrari,83.675,HARD,30.0,22.1,31.8,4.381,306.630,70,30.0
HAM,Ferrari,82.811,HARD,31.0,22.1,31.9,4.381,306.630,70,31.0
HAM,Ferrari,83.251,HARD,32.0,22.1,31.6,4.381,306.630,70,32.0
HAM,Ferrari,83.036,HARD,33.0,22.0,31.7,4.381,306.630,70,33.0
HAM,Ferrari,82.257,HARD,34.0,22.1,31.8,4.381,306.630,70,34.0
HAM,Ferrari,82.274,HARD,35.0,22.1,32.1,4.381,306.630,70,35.0
HAM,Ferrari,82.451,HARD,36.0,22.1,32.0,4.381,306.630,70,36.0
HAM,Ferrari,82.192,HARD,37.0,22.1,31.5,4.381,306.630,70,37.0
HAM,Ferrari,82.272,HARD,38.0,22.1,31.5,4.381,306.630,70,38.0
HAM,Ferrari,82.437,HARD,39.0,22.1,31.6,4.381,306.630,70,39.0
HAM,Ferrari,83.218,HARD,40.0,22.2,31.9,4.381,306.630,70,40.0
HAM,Ferrari,82.836,HARD,41.0,22.2,31.6,4.381,306.630,70,41.0
HAM,Ferrari,81.152,MEDIUM,2.0,22.2,31.3,4.381,306.630,70,44.0
HAM,Ferrari,80.862,MEDIUM,3.0,22.1,31.2,4.381,306.630,70,45.0
HAM,Ferrari,81.135,MEDIUM,4.0,22.1,31.0,4.381,306.630,70,46.0
HAM,Ferrari,80.784,MEDIUM,5.0,22.1,31.2,4.381,306.630,70,47.0
