Driver,Team,Event,Year,LapTimeSeconds,TyreCompound,TyreAge,AirTemp,TrackTemp,TrackLength,RaceDistance,NumLaps,LapNumber,TopSpeed,AvgCornerSpeed,AvgCornerEntrySpeed,AvgCornerExitSpeed,AvgStraightSpeed,AvgStraightEntrySpeed,AvgStraightExitSpeed,ThrottleMean,ThrottleStdDev,BrakeMean,BrakeStdDev,DRSMean
HAM,Ferrari,Hungarian Grand Prix,2025,80.022,MEDIUM,13.0,22.0,30.7,4.381,306.630,70,55.0,299.0,146.48427672955975,155.4,158.4,247.02666666666667,263.0,244.0,63.86407766990291,41.188680959248735,0.2588996763754045,0.4387409150647372,0.0
HAM,Ferrari,Hungarian Grand Prix,2025,80.496,MEDIUM,14.0,22.0,30.7,4.381,306.630,70,56.0,299.0,147.80254777070064,156.4,179.0,247.17391304347825,267.2,246.8,64.60677966101694,40.61928709975228,0.25084745762711863,0.43423749785438165,0.0
HAM,Ferrari,Hungarian Grand Prix,2025,80.469,MEDIUM,15.0,22.0,30.8,4.381,306.630,70,57.0,297.0,146.91772151898735,145.2,173.6,248.7394366197183,263.4,241.6,64.05,40.9949931684705,0.24666666666666667,0.43179127043782384,0.0
HAM,Ferrari,Hungarian Grand Prix,2025,80.441,MEDIUM,16.0,22.0,30.8,4.381,306.630,70,58.0,301.0,146.2792207792208,155.2,176.6,248.66197183098592,264.4,234.2,63.5304054054054,41.29914540714509,0.28040540540540543,0.44995800689695764,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,81.978,MEDIUM,2.0,21.9,31.7,4.381,306.630,70,7.0,288.0,149.53048780487805,145.8,179.4,242.55395683453239,262.0,244.2,65.11221122112211,43.190943097183144,0.22442244224422442,0.4178915617423647,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,81.982,MEDIUM,3.0,22.0,31.7,4.381,306.630,70,8.0,287.0,149.42603550295857,143.6,172.2,240.25531914893617,262.0,243.4,64.48387096774194,42.742376422570004,0.20967741935483872,0.4077365406037096,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.036,MEDIUM,4.0,22.0,31.4,4.381,306.630,70,9.0,290.0,146.9685534591195,129.4,186.2,241.05263157894737,260.0,241.6,64.65273311897106,42.601321165975705,0.21543408360128619,0.4117857115708552,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.379,MEDIUM,5.0,21.9,31.2,4.381,306.630,70,10.0,291.0,146.87037037037038,132.6,177.8,240.97122302158274,262.6,238.4,61.372093023255815,44.00417880085918,0.2292358803986711,0.4210412658021843,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.286,MEDIUM,6.0,21.9,31.1,4.381,306.630,70,11.0,292.0,146.8148148148148,145.0,185.6,241.0281690140845,260.6,242.8,62.48026315789474,43.724908187097704,0.21710526315789475,0.41295463048244685,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.111,MEDIUM,7.0,21.8,30.8,4.381,306.630,70,12.0,294.0,147.679012345679,132.8,181.8,241.34013605442178,261.0,243.2,63.016181229773466,43.378241264945,0.1941747572815534,0.39620568318325566,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.464,MEDIUM,8.0,21.8,30.8,4.381,306.630,70,13.0,293.0,145.0174418604651,143.2,153.0,242.04511278195488,264.8,242.2,60.57377049180328,43.72095239322718,0.2262295081967213,0.41907700874419374,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.361,MEDIUM,9.0,21.9,31.2,4.381,306.630,70,14.0,295.0,147.05847953216374,158.8,177.4,242.85106382978722,261.4,241.4,61.59935897435897,43.831338532263494,0.2403846153846154,0.42800349281170075,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.202,MEDIUM,10.0,21.9,31.2,4.381,306.630,70,15.0,294.0,146.96932515337423,142.6,178.2,241.45070422535213,260.8,244.8,63.08524590163935,43.39346389990199,0.21311475409836064,0.4101810454880297,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.494,MEDIUM,11.0,21.9,31.1,4.381,306.630,70,16.0,292.0,145.09411764705882,157.4,180.8,241.1875,261.6,241.8,62.06687898089172,43.96802481579722,0.23248407643312102,0.4230901928043562,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.852,MEDIUM,12.0,22.0,31.5,4.381,306.630,70,17.0,293.0,145.24561403508773,125.4,186.8,242.6549295774648,261.4,236.6,62.05750798722045,43.54105654791152,0.21725239616613418,0.4130361203732938,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.986,MEDIUM,16.0,22.0,31.8,4.381,306.630,70,21.0,295.0,144.0174418604651,163.2,174.8,243.6241134751773,265.8,242.4,61.79552715654952,43.68780978166899,0.21725239616613418,0.4130361203732938,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,84.497,MEDIUM,17.0,22.0,31.5,4.381,306.630,70,22.0,300.0,142.15469613259668,139.2,176.2,243.5,264.8,245.0,58.72025723472669,44.52330532825445,0.2540192926045016,0.43601004680731537,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,83.319,MEDIUM,18.0,22.0,31.8,4.381,306.630,70,23.0,299.0,144.35260115606937,133.8,174.0,242.4758620689655,261.0,243.4,62.58490566037736,43.276938422240875,0.22641509433962265,0.41917040347947476,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.745,MEDIUM,29.0,22.1,31.8,4.381,306.630,70,34.0,296.0,146.67630057803467,154.8,184.2,245.47761194029852,267.4,240.4,61.931596091205215,43.34839721267927,0.2247557003257329,0.41810284517357293,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.658,MEDIUM,30.0,22.1,32.1,4.381,306.630,70,35.0,291.0,142.05263157894737,138.0,174.8,245.06382978723406,264.2,242.4,60.07692307692308,43.81773686321555,0.23397435897435898,0.42403615614690804,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.632,MEDIUM,31.0,22.1,32.0,4.381,306.630,70,36.0,294.0,143.9526627218935,150.4,174.4,243.61832061068702,263.0,233.6,60.263333333333335,43.83490601686339,0.24,0.4277967197686491,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.732,MEDIUM,32.0,22.1,31.6,4.381,306.630,70,37.0,293.0,144.65868263473052,137.4,181.6,244.78169014084506,263.0,243.0,63.967637540453076,42.75434497458544,0.2297734627831715,0.4213694593127765,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.83,MEDIUM,33.0,22.1,31.5,4.381,306.630,70,38.0,294.0,143.40123456790124,133.8,176.2,242.5281690140845,259.2,236.6,62.203947368421055,43.38930208613609,0.2236842105263158,0.41739991066893795,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.715,MEDIUM,34.0,22.1,31.6,4.381,306.630,70,39.0,294.0,144.65454545454546,154.2,178.4,243.57246376811594,260.8,242.4,61.9009900990099,43.23718007384746,0.23432343234323433,0.4242759172820571,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.702,MEDIUM,35.0,22.2,31.9,4.381,306.630,70,40.0,294.0,143.22727272727272,127.4,180.4,243.04255319148936,260.6,231.8,61.715254237288136,43.87614298202796,0.23728813559322035,0.4261432422953521,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,81.052,MEDIUM,2.0,22.2,31.6,4.381,306.630,70,43.0,295.0,146.50625,146.0,177.8,244.17730496453902,266.8,236.0,61.06644518272425,43.174709846403736,0.22259136212624583,0.4166788481054345,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,80.738,MEDIUM,3.0,22.2,31.5,4.381,306.630,70,44.0,292.0,144.94039735099338,141.8,177.0,243.48275862068965,266.0,245.6,62.0,43.62692373496292,0.22972972972972974,0.42137136235327166,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,80.873,MEDIUM,4.0,22.1,31.2,4.381,306.630,70,45.0,293.0,146.8535031847134,155.0,178.0,245.68493150684932,265.4,240.4,64.55115511551155,43.165972506548776,0.2145214521452145,0.41116900704315146,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,81.103,MEDIUM,9.0,22.0,31.0,4.381,306.630,70,50.0,296.0,147.55974842767296,132.2,173.6,245.83783783783784,264.0,240.6,62.355048859934854,42.95849568917294,0.2182410423452769,0.41372629234396957,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,82.406,MEDIUM,10.0,22.0,31.0,4.381,306.630,70,51.0,284.0,145.14110429447854,174.8,175.6,240.22916666666666,264.6,244.0,58.54071661237785,43.236703764579055,0.20846905537459284,0.4068770769392732,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,80.309,MEDIUM,11.0,22.0,30.7,4.381,306.630,70,52.0,296.0,145.67741935483872,131.2,183.2,246.73239436619718,265.6,249.6,61.91582491582491,43.863073786150025,0.23905723905723905,0.4272276120798287,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,80.7,MEDIUM,12.0,22.0,31.0,4.381,306.630,70,53.0,296.0,144.7594936708861,142.4,177.6,246.9640287769784,266.4,245.6,63.56902356902357,43.07162619596552,0.20202020202020202,0.40218486017335575,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,81.361,MEDIUM,24.0,22.4,32.0,4.381,306.630,70,65.0,294.0,144.9689440993789,133.2,170.0,245.7941176470588,265.8,249.6,60.35690235690236,43.597985647669006,0.2222222222222222,0.4164413805368331,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,81.014,MEDIUM,27.0,22.4,31.8,4.381,306.630,70,68.0,292.0,147.01910828025478,146.4,179.4,243.99310344827586,268.8,247.4,63.31456953642384,42.82441613832198,0.2251655629139073,0.4183845761509114,0.0
HUL,Kick Sauber,Hungarian Grand Prix,2025,80.853,MEDIUM,28.0,22.4,31.8,4.381,306.630,70,69.0,291.0,147.64900662251657,143.0,174.8,245.46896551724137,264.8,246.0,64.83108108108108,42.90602873580995,0.19256756756756757,0.3949840101833287,0.0
SAI,Williams,Hungarian Grand Prix,2025,81.824,HARD,2.0,22.0,31.5,4.381,306.630,70,17.0,289.0,146.94117647058823,162.6,183.8,241.66666666666666,261.8,245.4,60.031847133757964,43.203792340667675,0.27388535031847133,0.4466626686092203,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.169,HARD,3.0,22.0,31.5,4.381,306.630,70,18.0,290.0,147.23353293413174,157.8,177.2,242.8308823529412,264.0,240.8,59.62706270627063,43.613779723168776,0.2739273927392739,0.4467099241119827,0.0
SAI,Williams,Hungarian Grand Prix,2025,81.99,HARD,4.0,22.0,31.6,4.381,306.630,70,19.0,290.0,144.57926829268294,130.8,179.8,243.27659574468086,257.8,239.6,60.75081967213115,42.89970947849281,0.26885245901639343,0.4440916896519755,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.139,HARD,5.0,22.0,31.7,4.381,306.630,70,20.0,294.0,145.24848484848485,150.0,173.6,242.02919708029196,264.4,241.6,59.45695364238411,43.6454661137163,0.26490066225165565,0.4420127139219674,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.132,HARD,6.0,22.0,31.8,4.381,306.630,70,21.0,294.0,146.46107784431138,140.0,185.8,242.47552447552448,258.4,237.8,62.03225806451613,42.96923251705467,0.24838709677419354,0.43277606767479854,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.256,HARD,7.0,22.0,31.5,4.381,306.630,70,22.0,294.0,147.12941176470588,139.0,186.6,245.79850746268656,259.8,240.4,59.776315789473685,43.588943608025694,0.26644736842105265,0.4428297960208607,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.173,HARD,8.0,22.0,31.8,4.381,306.630,70,23.0,294.0,144.72093023255815,143.2,178.2,242.31428571428572,261.0,240.0,59.006410256410255,43.52941819236221,0.28846153846153844,0.45377467083582274,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.565,HARD,9.0,22.0,31.8,4.381,306.630,70,24.0,294.0,144.50898203592814,149.4,173.2,244.64028776978418,263.0,237.0,59.3235294117647,43.68745067168529,0.26143790849673204,0.44013771064148327,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.688,HARD,10.0,22.1,31.7,4.381,306.630,70,25.0,290.0,143.5843373493976,140.6,177.0,242.58778625954199,262.0,235.4,60.07744107744108,42.75935249582512,0.26936026936026936,0.4443761891350587,0.0
SAI,Williams,Hungarian Grand Prix,2025,83.468,HARD,11.0,22.1,31.8,4.381,306.630,70,26.0,296.0,142.63483146067415,152.6,174.4,243.70454545454547,266.4,234.8,57.880645161290325,43.44481243759443,0.2870967741935484,0.453138594773942,0.0
SAI,Williams,Hungarian Grand Prix,2025,83.097,HARD,19.0,22.1,31.8,4.381,306.630,70,34.0,295.0,144.13636363636363,127.8,183.4,246.5639097744361,262.4,242.2,59.06472491909385,43.05518602719563,0.2686084142394822,0.4439547099360759,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.865,HARD,20.0,22.1,32.1,4.381,306.630,70,35.0,292.0,144.3372093023256,140.0,183.8,243.0857142857143,261.2,240.8,57.95192307692308,43.916402565514346,0.30128205128205127,0.4595520228117561,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.701,HARD,21.0,22.1,32.0,4.381,306.630,70,36.0,295.0,143.23668639053255,141.2,152.4,244.3409090909091,260.8,242.6,57.159468438538205,43.40953603049873,0.2823920265780731,0.45091269569198494,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.842,HARD,22.0,22.1,31.6,4.381,306.630,70,37.0,294.0,143.04046242774567,155.0,180.4,244.61029411764707,263.0,239.4,60.43689320388349,43.13825626926572,0.26537216828478966,0.44224736790362684,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.923,HARD,23.0,22.1,31.5,4.381,306.630,70,38.0,293.0,143.01754385964912,146.2,171.6,244.92537313432837,263.0,244.0,58.78688524590164,42.872329882369456,0.2721311475409836,0.44578846010725454,0.0
SAI,Williams,Hungarian Grand Prix,2025,84.221,HARD,24.0,22.1,31.6,4.381,306.630,70,39.0,296.0,141.65142857142857,118.4,182.2,243.0074074074074,266.2,239.2,57.519354838709674,43.096692064430364,0.2838709677419355,0.4516039549916596,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.741,HARD,25.0,22.2,31.9,4.381,306.630,70,40.0,297.0,142.98076923076923,135.6,180.6,243.64492753623188,263.8,241.8,59.945578231292515,42.47975342879231,0.2619047619047619,0.4404207317246524,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.78,HARD,26.0,22.2,31.6,4.381,306.630,70,41.0,297.0,144.32954545454547,145.4,184.8,245.05426356589146,264.0,240.6,58.74098360655738,42.87698659295559,0.25245901639344265,0.43513706150485726,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.639,HARD,27.0,22.2,31.6,4.381,306.630,70,42.0,293.0,144.30337078651687,149.8,186.4,245.79710144927537,262.4,239.8,58.94303797468354,42.932541204003684,0.28164556962025317,0.4505148529299208,0.0
SAI,Williams,Hungarian Grand Prix,2025,84.118,HARD,28.0,22.2,31.6,4.381,306.630,70,43.0,294.0,142.29943502824858,156.2,178.4,242.8796992481203,264.2,248.2,58.96774193548387,41.91622394534245,0.25483870967741934,0.4364750756922954,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.424,HARD,29.0,22.2,31.5,4.381,306.630,70,44.0,292.0,143.94642857142858,124.4,179.6,245.59259259259258,266.4,241.6,62.148514851485146,41.34919607439728,0.24092409240924093,0.42835176659004526,0.0
SAI,Williams,Hungarian Grand Prix,2025,83.843,HARD,30.0,22.2,31.3,4.381,306.630,70,45.0,293.0,142.1195652173913,142.2,179.2,245.796992481203,262.6,245.0,58.38801261829653,42.39847421006577,0.277602523659306,0.4485242253804187,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.44,HARD,31.0,22.1,31.0,4.381,306.630,70,46.0,298.0,144.24242424242425,140.2,175.4,244.7753623188406,263.2,240.8,61.4026402640264,42.85308638678751,0.2739273927392739,0.4467099241119827,0.0
SAI,Williams,Hungarian Grand Prix,2025,83.382,HARD,32.0,22.1,30.9,4.381,306.630,70,47.0,295.0,141.83333333333334,127.8,173.2,244.37777777777777,260.8,242.8,59.36893203883495,42.47458910877952,0.27184466019417475,0.4456319332667299,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.488,HARD,33.0,22.0,31.1,4.381,306.630,70,48.0,297.0,142.7337278106509,132.4,180.8,245.24822695035462,265.0,245.6,58.883870967741935,43.308923397015306,0.25161290322580643,0.4346415163435358,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.577,HARD,34.0,22.0,31.3,4.381,306.630,70,49.0,296.0,142.51807228915663,146.4,156.8,244.07142857142858,265.2,243.2,59.47712418300654,42.482564981887165,0.23202614379084968,0.42281703127619163,0.0
SAI,Williams,Hungarian Grand Prix,2025,82.526,HARD,35.0,22.0,31.3,4.381,306.630,70,50.0,296.0,143.52272727272728,135.0,176.8,244.42222222222222,263.8,240.0,58.78135048231511,42.673294959335436,0.26688102893890675,0.44304254000247095,0.0
SAI,Williams,Hungarian Grand Prix,2025,80.267,MEDIUM,3.0,22.0,30.9,4.381,306.630,70,54.0,297.0,147.6153846153846,135.2,176.2,244.26277372262774,266.2,250.4,59.6437908496732,43.340443127642054,0.2647058823529412,0.44189911885403554,0.0
SAI,Williams,Hungarian Grand Prix,2025,80.46,MEDIUM,4.0,22.0,30.7,4.381,306.630,70,55.0,299.0,147.68589743589743,141.0,177.0,246.84722222222223,271.2,248.2,61.74,42.872359362699115,0.24666666666666667,0.43179127043782384,0.0
SAI,Williams,Hungarian Grand Prix,2025,80.541,MEDIUM,5.0,22.0,30.7,4.381,306.630,70,56.0,301.0,146.70253164556962,141.0,173.4,246.72027972027973,268.2,237.0,61.245847176079735,42.65207331064419,0.24916943521594684,0.4332523989500962,0.0
SAI,Williams,Hungarian Grand Prix,2025,80.884,MEDIUM,15.0,22.4,31.6,4.381,306.630,70,66.0,299.0,142.52409638554218,133.6,175.4,247.61904761904762,267.6,247.6,62.0702875399361,42.21467016524759,0.2747603833865815,0.44710825507792507,0.0
SAI,Williams,Hungarian Grand Prix,2025,80.851,MEDIUM,18.0,22.4,31.8,4.381,306.630,70,69.0,298.0,145.85454545454544,142.8,178.6,248.89312977099237,265.2,244.0,61.80067567567568,41.81076172652305,0.24662162162162163,0.4317745080895878,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.997,MEDIUM,2.0,21.9,31.1,4.381,306.630,70,16.0,282.0,147.44242424242424,145.6,183.6,243.11111111111111,259.2,237.2,60.87702265372168,43.359989893612294,0.2459546925566343,0.43135035390121174,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.772,MEDIUM,3.0,22.0,31.5,4.381,306.630,70,17.0,295.0,147.56976744186048,140.0,183.8,243.18309859154928,261.8,240.6,60.69108280254777,42.91625826821254,0.22929936305732485,0.42105316709456037,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.131,MEDIUM,4.0,22.0,31.5,4.381,306.630,70,18.0,293.0,147.5030303030303,142.0,177.2,243.85507246376812,261.2,233.8,60.47194719471947,43.308821408101046,0.22112211221122113,0.4156890811550747,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.225,MEDIUM,5.0,22.0,31.6,4.381,306.630,70,19.0,291.0,146.1878787878788,145.6,179.4,242.9208633093525,257.2,233.2,60.68421052631579,43.06490934085883,0.24013157894736842,0.4278675141823088,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.184,MEDIUM,6.0,22.0,31.7,4.381,306.630,70,20.0,293.0,145.109756097561,148.0,179.6,244.46099290780143,261.0,241.8,59.773770491803276,43.16101242974162,0.23278688524590163,0.42330206936973586,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.383,MEDIUM,7.0,22.0,31.8,4.381,306.630,70,21.0,297.0,143.97687861271677,156.2,168.4,243.40579710144928,257.8,240.4,58.79742765273312,42.89808770616187,0.21864951768488747,0.4139963876943375,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.375,MEDIUM,8.0,22.0,31.5,4.381,306.630,70,22.0,295.0,146.53571428571428,143.8,176.4,244.4962962962963,259.2,233.8,60.92739273927393,42.934279155744434,0.24092409240924093,0.42835176659004526,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.427,MEDIUM,9.0,22.0,31.8,4.381,306.630,70,23.0,297.0,144.76878612716763,128.8,170.8,243.11347517730496,260.4,239.6,60.09235668789809,42.53261562462821,0.2356687898089172,0.42509352308387366,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.611,MEDIUM,10.0,22.0,31.8,4.381,306.630,70,24.0,294.0,143.4,142.6,173.4,242.31428571428572,256.2,238.8,60.26229508196721,42.692097459655756,0.2262295081967213,0.41907700874419374,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.811,MEDIUM,11.0,22.1,31.7,4.381,306.630,70,25.0,295.0,144.16167664670658,145.6,175.4,241.21875,263.2,238.2,58.75932203389831,43.1093338640887,0.24067796610169492,0.42822154132929163,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.9,MEDIUM,12.0,22.1,31.8,4.381,306.630,70,26.0,295.0,143.47674418604652,132.0,181.2,243.39716312056737,257.4,242.8,60.21405750798722,42.71419096091368,0.2364217252396166,0.42556445296695694,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.109,MEDIUM,13.0,22.1,31.9,4.381,306.630,70,27.0,297.0,145.14525139664804,136.6,176.8,245.67153284671534,265.4,240.4,59.93987341772152,42.75021052932239,0.21518987341772153,0.41160579309941664,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.461,MEDIUM,14.0,22.1,31.8,4.381,306.630,70,28.0,297.0,144.909604519774,152.0,176.8,245.19230769230768,259.4,240.2,58.876221498371336,43.06672495962705,0.24104234527687296,0.42841426125511894,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.821,MEDIUM,15.0,22.1,31.8,4.381,306.630,70,29.0,299.0,143.9479768786127,121.4,182.2,243.1267605633803,263.4,242.0,61.076190476190476,42.60969998969731,0.23492063492063492,0.4246237488365773,0.0
ALB,Williams,Hungarian Grand Prix,2025,84.453,MEDIUM,16.0,22.1,31.8,4.381,306.630,70,30.0,300.0,141.4918918918919,142.6,164.4,245.3560606060606,258.6,228.6,57.06624605678233,42.552261569284234,0.2586750788643533,0.43859904822607604,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.641,MEDIUM,17.0,22.1,31.9,4.381,306.630,70,31.0,299.0,143.48603351955308,149.2,165.6,243.8230769230769,259.6,234.4,56.84789644012945,44.12570043344907,0.2588996763754045,0.4387409150647372,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.631,MEDIUM,18.0,22.1,31.8,4.381,306.630,70,32.0,297.0,143.10382513661202,127.4,183.2,244.2058823529412,260.4,237.8,58.27272727272727,43.60461549942917,0.2445141065830721,0.4304739953231033,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.26,MEDIUM,19.0,22.0,31.7,4.381,306.630,70,33.0,300.0,143.67045454545453,133.8,161.6,244.66906474820144,262.2,241.2,58.768253968253966,43.65659574494106,0.25396825396825395,0.4359722266710006,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.136,MEDIUM,20.0,22.1,31.8,4.381,306.630,70,34.0,296.0,143.42690058479533,133.0,188.8,243.2189781021898,258.4,237.0,60.23051948051948,43.022251386779395,0.237012987012987,0.42594234270569464,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.097,MEDIUM,21.0,22.1,32.1,4.381,306.630,70,35.0,293.0,143.86363636363637,151.6,167.0,245.4014598540146,260.2,235.8,59.3482428115016,42.63962891059397,0.23003194888178913,0.42152690883671146,0.0
ALB,Williams,Hungarian Grand Prix,2025,83.079,MEDIUM,22.0,22.1,32.0,4.381,306.630,70,36.0,295.0,143.47904191616766,139.8,178.6,244.02941176470588,258.8,242.8,59.98349834983498,42.803993341733545,0.23432343234323433,0.4242759172820571,0.0
ALB,Williams,Hungarian Grand Prix,2025,84.333,MEDIUM,23.0,22.1,31.6,4.381,306.630,70,37.0,295.0,142.76111111111112,152.0,170.0,244.4436090225564,263.6,241.8,56.456869009584665,43.375066235508044,0.24920127795527156,0.43324321173121927,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.22,HARD,2.0,22.2,31.9,4.381,306.630,70,40.0,296.0,149.1,135.8,182.0,243.07042253521126,263.8,239.8,63.48287671232877,41.7686688668981,0.19863013698630136,0.39965385390039493,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.36,HARD,3.0,22.2,31.6,4.381,306.630,70,41.0,296.0,148.25153374233128,150.0,179.4,243.70422535211267,260.0,240.0,61.678688524590164,42.48190448650684,0.21967213114754097,0.4147049014736848,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.322,HARD,4.0,22.3,31.6,4.381,306.630,70,42.0,294.0,147.63690476190476,138.2,174.0,244.20437956204378,263.8,239.2,59.71475409836066,42.31384088315227,0.22295081967213115,0.41690962143102445,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.475,HARD,5.0,22.2,31.6,4.381,306.630,70,43.0,294.0,144.84146341463415,133.6,179.6,244.84285714285716,262.8,243.4,59.18421052631579,42.493163271133575,0.2236842105263158,0.41739991066893795,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.443,HARD,6.0,22.2,31.5,4.381,306.630,70,44.0,293.0,146.77358490566039,150.6,169.8,242.43478260869566,261.8,242.2,58.58585858585859,43.79359066265956,0.25252525252525254,0.43519413988924455,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.359,HARD,7.0,22.1,31.2,4.381,306.630,70,45.0,293.0,145.38787878787878,130.2,173.8,244.56643356643357,263.2,241.6,60.53896103896104,42.8381748710027,0.2435064935064935,0.4298966355085147,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.04,HARD,8.0,22.1,31.0,4.381,306.630,70,46.0,296.0,146.69426751592357,137.0,174.0,242.55395683453239,263.2,243.8,61.12837837837838,42.36624502314819,0.22635135135135134,0.4191778048346123,0.0
ALB,Williams,Hungarian Grand Prix,2025,84.167,HARD,9.0,22.1,30.9,4.381,306.630,70,47.0,297.0,149.16304347826087,120.8,182.8,239.28787878787878,267.2,240.2,57.44620253164557,42.84805511109338,0.25316455696202533,0.43551405656989056,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.127,HARD,12.0,22.0,31.0,4.381,306.630,70,50.0,297.0,144.7530864197531,146.2,173.4,244.27702702702703,264.4,240.4,60.093548387096774,42.933390385828176,0.23870967741935484,0.4269841704127532,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.237,HARD,13.0,22.0,31.0,4.381,306.630,70,51.0,297.0,146.41717791411043,156.4,176.8,244.4788732394366,267.6,248.6,59.8327868852459,42.52060151341918,0.2262295081967213,0.41907700874419374,0.0
ALB,Williams,Hungarian Grand Prix,2025,81.352,HARD,14.0,22.0,30.7,4.381,306.630,70,52.0,297.0,146.12820512820514,158.2,177.8,242.19424460431654,268.0,240.2,61.59661016949153,42.204434295275775,0.2135593220338983,0.41051553249701467,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.393,HARD,15.0,22.0,31.0,4.381,306.630,70,53.0,284.0,144.6060606060606,135.6,182.8,241.21985815602838,247.6,243.4,58.71568627450981,41.6106175253259,0.24836601307189543,0.4327729234831101,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.661,HARD,21.0,22.1,30.6,4.381,306.630,70,59.0,286.0,142.8181818181818,137.0,180.8,245.41379310344828,264.2,242.4,58.28709677419355,41.884934396607086,0.25483870967741934,0.4364750756922954,0.0
ALB,Williams,Hungarian Grand Prix,2025,82.576,HARD,24.0,22.1,30.9,4.381,306.630,70,62.0,303.0,143.21022727272728,146.8,181.0,243.55,264.4,239.2,58.34177215189873,42.97725823896165,0.2310126582278481,0.42214898426814396,0.0
